"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS10a","SBS10b","SBS10c","SBS10d","SBS11","SBS12","SBS13","SBS14","SBS15","SBS16","SBS17a","SBS17b","SBS18","SBS19","SBS20","SBS21","SBS22","SBS23","SBS24","SBS25","SBS26","SBS27","SBS28","SBS29","SBS30","SBS31","SBS32","SBS33","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS42","SBS43","SBS44","SBS45","SBS46","SBS47","SBS48","SBS49","SBS50","SBS51","SBS52","SBS53","SBS54","SBS55","SBS56","SBS57","SBS58","SBS59","SBS60","SBS84","SBS85","SBS86","SBS87","SBS88","SBS89","SBS90","SBS91","SBS92","SBS93","SBS94","SBS95"
"GEL-2868288-11",265.039732821858,27.4612794637129,0,20.1811984588845,0,0,0,0,0,0.211836543638098,197.74868094968,0,0,0,0,0.332888145243445,0,118.054417808081,7.52385525830153,0,0,36.324975279747,0,2.16570318361961,0,35.7325159789551,6.61024394059745,18.9223423342703,10.4834016252545,0.883328150863029,0,0,0,0,0,0,65.1406860879464,10.331842479708,59.9902478405163,0,30.6476382513411,0,8.91967668467257,3.97516604055181,0,60.0962003176962,41.4651937067192,0,36.1017523614647,0,29.620807034523,0,19.4029179632937,0,0,0,39.0023896880641,0,14.4358928450544,0,0,7.10392141923033,0,0,23.6127467116273,0,0,27.6337196907448,3.13471912011586,0,0,83.4117082758698,18.2119705533206,0,0,2.08389323805667,0,0,0
"GEL-2868345-11",515.196217742295,0,0,0,668.479081508001,0,33.4716011986111,0,0,0,403.753492825162,39.3777852885558,0,0,233.647755509448,0,0,0,69.3589926757642,0,0,0,11.3298909561211,28.547135084948,361.042140618909,0,0,0,0,0,0,56.4718666479053,0,0,0,0,0,78.9386115578118,67.4323603702942,0,49.6974353456607,0,0,7.1947542183503,0,0,1324.29386118353,0,2.40613519986923,0,94.8635913838388,0,79.7454057639384,55.836999517077,0,0,25.052622778256,0,0,0,0,0,0,0,110.417282731695,0,0,0,0,0,0,0,40.7425784033321,21.7022082244195,0,0,74.8625032390513,0,0
"GEL-2868358-11",0,137.527765924641,0,5769.87469488293,557.187009010884,0,0,0,0,0,964.597003056265,0,0,0,0,0,0,507.159349758253,29.9840819477053,0,0,708.333961288851,0,0,1135.6061368185,0,0,244.995417152348,0,0,0,129.18647147531,0,66.2091974023856,0,593.485044052948,0,0,0,3.15820583048457,0,0,201.8601025629,0,0,1435.61355039461,2746.68971887262,0,0,0,299.534297515708,0,0,81.2129993626442,0,0,484.151134608112,327.457930125628,0,0,293.584706994319,0,0,0,0,0,0,0,0,0,0,0,813.599498415731,0,0,3099.16429100239,0,0,0
"GEL-2868381-11",2954.87025748097,2691.19558367243,0,0,0,0,272.497180030693,0,616.745223373674,0,0,0,99.7203167759399,317.257385938411,0,0,0,0,3375.19981784248,0,0,0,246.20368012209,205.701018463187,0,0,2008.73607048164,0,0,0,0,0,5864.98242890835,0,342.316084772501,0,619.978485058245,0,264.663834799134,0,227.61087763762,0,0,880.587961718936,0,0,1710.61881495433,0,0,89.3194177565447,6768.24399613319,0,946.335021230781,0,14.6305626452167,77.0646748740697,31.1440073675106,0,0,362.158915872218,3505.76958388302,0,0,0,560.314297455614,7.06996917108733,0,741.851987561011,0,252.832879830866,0,0,1235.73524849022,365.860085761987,0,3180.92396300156,545.124928926667,0,0
"GEL-2868390-11",130.42039574139,38.0110111587634,224.584114117402,0,1269.06269265717,0,0,0,0,0,471.582419185866,0,0,0,0,0,0,94.1176305548385,0,0,0,28.8653190812003,0,0,0,0,0,0,0,0,0,530.254109792414,44.9015854245983,0,0,0,0,0,0,37.4368897439588,0,0,0,0,0,0,175.220969708177,0,0,0,0,0,0,0,0,0,24.8240427642365,58.6525039399866,0,0,0,0,0,0,0,0,0,0,106.792811656083,0,0,0,0,0,0,315.274972915754,0,0,0
"GEL-2868563-11",551.217255621464,1578.25436337171,0,19.9941017401087,0,0,204.172835415022,126.5610258385,0,10.1387367646951,0,15.1825536756516,33.6257626594756,58.7914518937538,171.618696646037,0,0,44.9359795848423,1104.12918039848,0,2.07868001740164,103.874115958377,0,0,0,220.998116757098,0,95.260380161941,34.5215088712998,0,174.886767469076,235.75813314909,0,0,0,0,486.062051518953,0,96.7359518302587,0,183.130493816439,0,444.28069752653,0,0,0,1430.95975271052,83.3448257831698,0,0,332.310476535336,0,0,0,0,0,342.964413166707,0,0,0,0,0,0,0,225.451237132752,0,0,13.8171057529848,71.3285950979117,156.638467772635,0,0,0,29.4878721507133,0,2.83230372459367,2.66584097256411,0,0
"GEL-2868613-11",2287.07644023658,73.8525655114747,0,0,0,0,0,0,27.1517141718773,0,1965.43557646951,600.910477169821,0,48.0035356194944,706.826003249202,0,0,0,248.107125862403,0,0,0,524.542673872316,2600.7356542451,243.61629876823,0,0,76.1221570416445,0,0,0,650.465664375201,0,0,0,0,42.3491026979875,0,0,0,0,0,0,0,0,0,4551.48852484111,0,0,0,4.16839533411866,0,9.3581945100277,0,0,0,119.003277589247,0,0,0,0,0,0,0,40.0101590147536,0,0,131.979538946622,244.204944665064,90.299676845236,0,0,0,266.35803854107,0,4.80367424138506,1887.46758404598,0,0
"GEL-2868695-11",286.30051616293,206.796596032222,2524.0831756862,0,983.377153671901,0,59.1524697157435,0,0,20.0076713521308,1186.70956921911,0,12.5539355065876,0,0,0,0,0,529.989810007394,0,0,0,0,0,0,0,0,0,0,0,0,313.179699486938,0,0,0,0,0,0,0,0,0,90.8462370097937,0,0,0,0,1684.37993502363,0,0,0,237.881035968992,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2776164186265,0,0,0,28.6739972267926,188.072424626422,0,0,250.214778244588,67.5949195609306,0,0,0,98.0386942676516,0
"GEL-2868715-11",175.173478714499,0,0,0,534.322119625073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1693380529901,0,0,0,0,0,0,0,0,0,43.7808917670899,0,23.1496448880325,0,0,0,0,0,2828.31650180077,76.3240883599216,0.254166823110573,0,84.1568969164669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4324688172588,175.941378760055,27.6097377782975,0,0,0,0,0,449.899667470255,0,0,0
"GEL-2868902-11",882.723534409768,0,0,0,128.431599745912,0,0,0,0,175.097097663001,407.790465418065,1168.73167109569,0,10.2256003897169,318.795804652044,0,0,0,213.913956026185,0,0,377.796238995324,979.55606458275,2500.68151258735,553.767636464373,0,0,0,0,0,0,396.943266861274,118.814849186794,0,150.531690887722,0,0,0,0,0,0,0,0,205.206296441044,0,89.0603544207792,2872.41603685967,377.062539412225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460451187849881,0,0,428.778695750431,368.867971475121,0,12.7099307724394,162.753437059508,76.7105908179516,0,0,3255.51378989893,0,0
"GEL-2868908-11",2547.54590624821,0,0,0,0,0,0,0,0,0,0,1807.62950489816,0,0,1416.76479671559,0,0,0,0,768.255000613509,14765.2635179398,0,0,2076.07741844483,0,0,30.9342642610716,0,0,0,0,0,12201.7076235968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215.71908265335,0,0,16691.7432847506,0,191.051169121547,0,0,0,0,0,0,0,0,0,0,4309.81564080139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2868938-11",979.43452542107,240.358497414143,0,0,904.054725692188,25.9253433057695,0,83.6868393524311,52.796331874175,124.237202184064,199.225958083336,0,0,44.892930152397,399.57174832933,0,0,34.6178545356278,0,0,456.723144009672,0,0,0,113.035219337984,107.407985427581,0,63.3807619618893,0,0,0,129.322014133744,0,0,0,0,22.7194961725854,0,18.6427738518106,31.1121909496321,169.385951737057,0,0,0,0,0,270.988199621653,0,0,0,0,0,30.7368144129366,0,0,0,136.057809057865,0,63.7749075153115,0,0,0,0,81.8177203084015,164.484301303994,0,0,0,248.163157551363,0,0,0,0,0,0,291.384840521808,36.06809562987,0,0
"GEL-2869151-11",329.488222370018,0,0,0,360.778314777499,0,107.172034557837,0,33.0855811595613,6.35714001821837,14.4148465830726,0,0,0,98.2291230330953,5.02671688733758,0,52.7491333772226,2.32362428596913,0,11.402828944553,0,0,0,5.32782120449068,1.96937659762381,0,71.2142380419372,163.539213212891,0,0,0,0,0,0,0,0,0,0,7.7335725924313,32.9721908862035,0,107.255804865711,0,0,0,3051.04330171133,1.83730817526913,0,0,160.476979468938,0,0,0,0,0,25.3531276124993,30.4477041966057,14.237882405119,0,0,0,0,0,28.5167079823706,0,0,22.3567664865966,42.1542982208673,10.2049745138549,0,0,0,0,0,228.773762831689,0,0,0
"GEL-2869178-11",171.810423152283,61.6138684571908,909.617540872448,886.674524171888,416.845682654428,0,15.8467578262831,0,0,0,0,0,0,0,0,0,0,237.989271729323,328.437691575238,0,0,126.437834497606,0,0,62.7094625371628,0,0,0,0,0,0,281.698069726517,111.98457648461,0,0,150.134722786553,0,0,0,0,0,0,0,21.3403360365268,0,228.166692230841,1055.00770237943,39.8998311049232,0,0,0,0,0,46.2142883760764,0,0,8.3365346897853,0,0,0,0,0,0,0,6.73667378677664,0,0,0,0,69.6763107816918,0,0,0,0,0,711.305343842335,282.534458670523,0,0
"GEL-2869182-11",1827.3933864762,63.5921900944647,0,0,0,0,0,0,9.55460376318617,14.3300941837409,292.920940239424,330.104350728172,16.6367232791695,102.858755800161,0,0,0,162.228486464673,161.326153976067,61.7705346579734,262.03849129918,55.3310464887671,0,65.0152821195053,1858.78816409164,81.579990025758,0,70.4255045028692,0,0,0,85.0145913978799,0,0,1.72415502605912,0,0,205.715846522249,388.355533357866,0,233.626113298047,0,0,561.479397213077,0,314.727926705459,1421.92467047125,51.0426918835981,0,8.62595209146092,182.91228112934,0,5.87838095209522,0,0,0,248.320113229017,0,0,0,92.5369375502018,0,435.642340403042,0,126.998653385918,62.5880111339949,0,0,0,0.0857962473022531,0,155.304969637784,0,157.696667134629,0,0,257.85624623122,0,0
"GEL-2869230-11",590.39220380202,12403.2087943081,0,0,310.229845138159,0,522.008239656435,0,0,0,0,0,0,23.6068165473817,0,0,0,137.689229461291,20356.0607585464,0,0,0,0,0,0,264.227942185283,127.816568847208,0,0,0,0,109.385708922215,383.598731392925,0,0,0,413.076130888331,0,0,0,0,0,0,0,0,1832.57732189759,0,696.579106755857,0,0,0,0,0,0,0,0,0,0,0,13.0335458172556,70.0703775599457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2869267-11",93.4546450776297,22.0021518738797,883.816159567944,0,1561.03491207008,0,0,0,0,0,1046.96994882771,0,0,0,59.6544766792392,0,0,0,13.6150682789262,49.3745673665246,0,0,0,0,0,0,0,38.5696439138561,0,0,0,13.3171660485371,0,0,0,0,0,0,0,25.4476390008654,12.7811352519665,0,0,10.1777027817932,0,0,386.655734215913,300.435593371459,0,0,25.162832500499,0,105.740154126199,0,0,0,148.057578184227,0,0,0,0,0,0,0,61.7702453360065,0,0,0,113.964117811667,17.3415787571337,0,0,64.5045477844619,0,0,0,0,45.8584106301028,0
"GEL-2869437-11",1186.14846175722,121.751183512611,0,0,0,162.072780015708,0,0,0,22.5822644000521,2691.74776206287,1007.91711849464,0.689671356911512,20.2870817024498,835.479539449622,0,0,0,517.010727724251,84.3981928627216,111.51010694652,31.1149866151392,755.71550706313,2877.48281389074,406.075400959084,0,0,137.805192809739,0,0,0,1608.89290012548,0,20.0018941221788,0,23.7804598142074,0,0,0,0,0,102.378558469686,0,47.7727504805753,0,1362.96598144561,6454.97111429592,0,0,0,75.6144539252792,0,176.531206569825,0,0,0,272.898523895087,0,0,0,0,0,0,0,155.145188924662,0,0,0,0,482.178776281305,0,0,52.7002684142413,320.860506404676,0,0,3685.38713185309,0,0
"GEL-2869439-11",288.911457666434,32.4591696246767,620.262858723901,0,0,0,10.5242469518889,0,0,0,104.421941322372,0,0,0,0,0,0,173.117726447361,112.6792996712,82.0501965340225,13.2787314490553,2.0475962184988,0,0,0,50.53074065125,0,5.58880843176055,0,0,0,147.056480669024,0,16.4635628276801,0,0,0,0,0,0,0,0,0,0,0,0,802.612690096865,122.671945539816,0,0,64.9336120369876,0,78.0183820973577,0,0,0,76.3480509259371,0,0,0,0,0,0,0,32.0974834278762,0,0,68.3048137712393,109.701747426504,95.1221439684596,0,0,69.7588651706618,0,0,26.488112047765,119.41767643858,0,0
"GEL-2869521-11",39.68367208888,45.4915230421985,0,0,709.16881702057,0,0,5.46674020369769,0,35.0905149708619,216.604657509354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.617316440004,11.641500849738,0,0,240.643109854949,0,0,0,0,112.859218815662,80.9518476697164,42.6901994339614,0,0,44.6904313117116,0,0,0,0,725.654482609829,0,0,0,0,0,0,0,0,0,143.721883514944,0,0,0,0,0,0,0,0,0,0,0,246.218960785108,0,0,0,39.8744358770231,0,0,259.862074791792,35.9080140765642,0,0
"GEL-2869537-11",244.589174488619,97.7040998572433,0,0,549.346630040681,0,94.1745053157815,0,0,17.7247773451172,27.4109218889178,0,1.78461101538833,0,0,0,14.1874126745582,0,93.6194132130547,0,2.57971786168347,61.366062333829,0,0,0,0,0,0,0,0,20.3692753413349,0,0,0,0,0,39.1172245493634,34.0766771482287,0,0,8.26987839835387,0,79.8832882849822,0,0,0,647.189615413216,0,143.126167805348,0,0,0,0,0,0,0,96.0378129428601,0,0,0,0,0,0,0,25.3246480846643,0,0,0,90.7407344627495,0.878981046334356,0,10.2955119347347,0,16.3946110794856,0,74.5708890417006,0,0,0
"GEL-2869598-11",1610.00584319361,19.2205974627635,0,0,723.250003426825,54.341168370305,25.4851565250048,0,0,39.982895334932,0,0,0,42.8283848418877,737.996487706315,0,0,0,48.9687244429107,0,0,0,0,0,1351.23289092905,0,0,0,0,0,0,490.771389710097,0,0,0,0,0,0,133.078252423729,0,29.8636814438417,0,0,0,0,0,3391.67847589026,44.8477555653002,38.7256664858659,0,59.6281436937222,0,0,44.6838236717815,0,0,50.5909721766425,0,0,0,0,0,0,0,282.268634657601,3.79030701122901,0,0,106.727920331588,0,0,0,0,96.5820590728813,0,0,491.287213801847,0,0
"GEL-2869726-11",162.184842123743,27.1992631373646,0,0,371.707693218145,0,0,6.40090166834252,0,0,62.8771639525254,0,0,0,32.0129887324052,0,0,0,0,0,59.8452046408486,0,0,0,53.3464242077307,10.7299620068478,0,0,0,3.63785188119511,0,11.2654662637495,0,0,0,0,87.4843980762011,0,0,0,26.8226218742453,0,0,0,0,0,470.733639786101,0,17.1810495018461,0,0,0,0,0,0,0,22.6109036852494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79105319484287,120.061336917102,0,0,0
"GEL-2870039-11",132.73879301709,0,32.4772483503327,0,265.32219716416,0,0,0,0,0,65.0171905642041,0,1.34453366950305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05923560802511,0,0,0,0,0,0,0,0,0,221.780620591996,0,0,0,1.47732449501981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8159289036782,39.3854357053731,3.66059833834623,16.8838036689562,0,32.7338023228924,0,0,55.6835765348065,0,0,0
"GEL-2870298-11",279.786819063824,2454.3040984338,0,8595.70815368747,0,833.497802928129,43.1187751819784,0,0,56.6837673840424,2009.49544511902,0,117.93801255644,0,0,0,0,1054.13620722458,2861.73861868745,0,293.076387201168,0,0,0,1483.49300864063,320.444365737806,0,434.464749992534,1163.12867924914,0,111.414851699822,297.003686066953,0,0,0,2223.55932075637,1627.83003603973,0,0,1878.14484918918,242.289991851641,0,240.800854063394,474.333865315239,0,3807.44571774526,5798.11349260633,0,0,0,163.673928240186,0,0,0,0,0,538.150370591261,567.361832836163,0,298.825294631504,533.645450732174,0,0,0,0,0,0,0,495.998347794983,107.570832615899,0,0,235.19483581943,195.055301244694,0,7158.87578621107,325.984353022158,0,0
"GEL-2870327-11",6310.95511861691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20917.0404640682,0,0,0,0,0,0,0,0,0,0,0,4365.04191143425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14080.7970621596,0,0,0,0,0,0,0,0,0,0,0,0,2910.56892963948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2870415-11",459.897279167699,0,0,0,415.790047894922,0,53.7659866183954,0,0,0,292.394929646154,0,48.1513397305509,0,2.55752787796377,0,0,0,24.0720667964052,0,32.8928188722077,67.4996782664913,7.02726984896866,0,717.445485173825,21.160392792361,0,2.98685265840372,0,0,1.72398889528291,0,36.244747766127,0,0,0,18.0310244660653,40.9483532267116,78.798506474774,0,24.7874836349211,0,0,0,0,0,608.536768764024,0,25.6819768157707,0,74.2296579050849,0,0,0,0,0,49.5270715779123,30.6362992714307,0,0,0,0,0,0,80.4352601798047,0,0,2.35610728345761,107.124987811912,0,0,0,99.6203949103176,0,0,65.8693082086699,0,0,0
"GEL-2870500-11",0,12284.1457071946,0,28707.7868834811,0,0,0,0,0,0,582.559016943213,0,0,0,0,0,0,0,10018.8402972763,106.434527189226,196.395878482037,0,0,0,1492.10680594259,0,0,0,0,0,0,0,0,12.8870109115976,0,2462.87623988333,522.94176985092,0,0,0,0,0,0,0,0,1294.44166476695,9226.08607364939,0,0,0,0,0,0,0,0,0,439.438265678026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444.12223234082,0,0,2210.24474239165,0,0,0
"GEL-2870606-12",262.272931900517,46.9809299958792,0,0,246.620011753612,0,0,20.6492434342387,56.922953204364,28.500654594771,1151.86925724647,0,0,29.4888565314488,0,0,0,30.7797468818416,18.7614901689493,19.7775619956449,0,61.3827601843979,0,13.3385792948499,0,33.6384561880772,0,44.8462889278525,0,19.0951216991317,0,0,24.9722962739667,0,0,0,67.7060312572492,0,72.4283896977826,0,67.7432348376139,0,0,170.454994764872,0,39.7677630851846,5.37692826534039,0,3.81003362233713,0,126.671294043678,0,0,0,0.347122811598691,0,0,71.6160429065822,0,0,0,0,0,0,59.6148293243885,0,1.78145643454835,46.8705160306311,0,71.2090447844907,0,16.4046236097397,0,0,0,0,50.908822811367,0,0
"GEL-2871132-11",288.600340727842,6708.36913094491,0,0,0,0,0,0,0,0,0,0,0,170.561827356829,0,0,0,0,2601.90623599132,0,0,0,0,0,0,163.295503540134,0,0,0,0,0,93.7228234528496,0,0,0,0,464.580231186861,0,0,0,0,0,34.6162062076765,0,0,0,1088.45626474183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6823714906461,0,0,0,0,94.9051816180323,0,0,0,0,0,164.879883716202,0,0,0
"GEL-2871173-11",677.759880712712,345.105194309462,474.970999466813,0,0,247.791624243647,118.28240995884,154.538111508305,0,12.6766879583762,56.7333448042207,0,33.1819044947461,0,0,0,0,0,557.277752560447,0,57.1950428493961,0,0,0,73.9329296877022,37.9744608011985,0,0,0,0,71.7681750891428,157.474852187273,0,13.5318388519118,0,0,0,0,0,11.9984539244092,97.5246730389481,0,880.305192184154,0,0,0,1587.89530258883,0,0,0,0,0,0,0,0,0,257.305833393163,0,0,0,0,0,0,0,302.941066094513,0,0,0,102.843889882422,155.317141004501,0,0,0,0,0,0,0,0,0
"GEL-2871329-11",2640.89581411305,0,0,31.305400877152,0,0,0,0,0,0,0,0,877.981835718488,0,25499.0873635132,0,0,0,205.821975161129,2906.43472294227,0,0,0,1853.87761058841,1163.79327901159,0,1179.54191146316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.033406216177,0,0,1466.21628645102,0,3100.72976862766,0,0,0,0,0,0,751.708279753857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.832319140273,0,0,0,2007.9879947884,0,0,2524.6173361846,975.824025422991,0
"GEL-2871343-11",0,0,0,0,276.867348547545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2871434-11",365.771086473687,799.480637243996,181.854856153579,0,183.500090813603,0,117.065395391368,0,0,1.52595486995227,39.1136079506674,0,0.960633445773666,20.1691980490499,0,0,0,16.2441073375114,549.740162023942,12.2372952182518,0,30.3983914825841,2.64617212357402,4.26864687786516,115.002531537663,68.0367176715803,0,17.177306719031,7.79647980082452,0,0,73.3714039820251,0,0,0.474270466494415,57.3765869899372,152.468326061121,0,23.6701939661311,0,43.3248875652228,0,0,0,0,0.539729048266699,23.1578321968293,0,0,0,59.2825979593459,0,48.4205935894907,0,0,0,108.252714144315,0,0,4.97081857475162,0,0,0,0,0,13.3299575076451,0,36.6139791468152,0,11.526229927657,0,73.7988151607727,50.3433489888855,0,0,0,46.7029367619802,0,0
"GEL-2871451-11",2009.71693622775,107.18116528947,0,0,995.047486761545,134.513141846999,0,0,0,27.5738795872045,0,207.422476515478,60.7532316429317,68.7411518385859,305.030832232082,0,0,0,228.026924682851,0,17.7370421227639,43.4134657731605,16.4886303466711,139.101998642976,735.595444575792,0,0,0,0,0,69.0107126061166,74.7323281450027,0,0.139658816654456,0,30.1512541786574,0,0,0,0,0,0,0,0.686169861339128,0,0,2389.29978755965,0,0,0,0,0,0,0,0,0,135.687502031266,0,0,0,0,0,0,0,90.2930471706033,0,0,0,212.973556713854,25.159709267412,0,0,0,37.6616516010759,0,206.015026543455,1244.47436584447,0,0
"GEL-2871456-11",1558.82873465302,0,540.683418927918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1009414870384,0,0,0,0.11256965242402,0,0,0,0,0,0,0,0,0,170.796305230411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.11613033652,0,0,0,0,0,0,0,0,0,55.4904791755783,0,0,0,0,0,0,0,0,0,0,0,122.082450657626,0,0,186.59303626748,0,0,0,471.757706575379,0,0,0
"GEL-2871456-12",1980.35342895511,0,832.686905647629,0,25.1386502209276,0,0,0,0,9.59988458271014,153.782590179173,0,0,34.6533014208675,0,0,0,299.49940748431,0,0,0,23.2393793951554,0,0,0,0,0,0,0,0,0,144.002483002359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506.41135515187,0,8.52375671324248,0,0,0,0,0,0,0,147.545297643772,0,0,0,0,0,0,0,0,0,0,30.2533403579501,205.729851895188,0,0,223.823393417268,0,0,0,659.320633131238,0,0,0
"GEL-2871656-11",158.252387330856,237.726850778955,397.059375671946,3292.2598420104,160.144323277667,0,72.9460110217497,0,0,1.60949165564618,0,0,0,0,0,0,0,0,161.545819776005,0,182.59222471392,0,0,0,0,0,0,30.1455688526381,280.607003407962,0,78.1436973215759,1190.05290886999,0,0,0,0,0,0,0,207.789522818884,49.0248367402595,0,468.129422744273,0,0,0,4523.24380026738,0,0,0,0,0,0,257.738786404742,0,0,56.8933999439113,0,0,0,0,0,0,0,0,0,0,0,26.8094814548605,183.761857138909,0,0,0,7.83802493390843,0,1557.98048442457,0,0,752.998019385387
"GEL-2871716-11",1797.53606108816,0,0,0,10294.583127401,0,0,0,773.203170880462,0,0,0,0,0,2836.05590889736,0,0,0,0,2886.33126240497,6937.13302037802,0,1995.93874226833,6348.52566759972,0,0,7655.5544642243,0,0,0,0,0,4118.65897115429,0,130.73520786371,0,847.744539229396,0,0,0,0,0,0,0,0,0,0,3933.43046916663,0,0,11844.1944295127,0,1762.76887050326,80.9188728685628,0,0,0,0,0,0,783.623587879963,0,0,728.69062818852,3078.03156733634,0,0,0,0,0,0,0,0,70.5681195215979,0,0,0,0,0
"GEL-2871850-11",1310.98236150864,0,0,0,2893.98274497191,0,0,0,1305.06054637019,0,0,0,0,0,3032.52073138901,0,2782.54425827528,0,0,2534.54727599901,15923.8471555012,0,0,0,0,0,7111.68111904049,10125.3815785961,0,0,0,0,9503.67535586388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851.354776827781,0,23051.7477792205,0,0,0,0,0,0,0,0,0,0,0,0,5485.33703506804,0,0,0,0,2998.03080480982,0,0,0,0,0,0,3764.28628900836,0,0,0
"GEL-2871861-11",307.003247279022,33.4437868374625,0,37693.3767485175,0,0,0,0,0,0,89.0837130195022,0,0,0,0,0,0,0,454.451020518657,881.95728406097,130.081696482533,0,0,0,4305.23877301151,74.5249113624847,0,0,0,0,0,0,0,0,0,2308.88815725166,0,0,453.419262688668,0,0,0,541.414970188281,0,59.5293545233804,3415.55780523403,11584.8999363257,0,0,0,0,77.9406127567672,0,0,0,0,2489.87604754741,875.400508765839,116.5939967273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.277621541728,0,0,0
"GEL-2871927-11",2483.88929341185,0,0,0,0,0,0,0,0,3.09643148628607,515.619597055,0,0,223.339474142602,391.198909982158,0,0,0,21.6896967849868,0,142.142208996517,0,0,0,733.047958924946,0,0,0,0,0,0,344.741942451602,0,0,0,0,0,0,25.0930010855769,0,0,0,0,0,0,0,3436.66014122938,0,85.5760972341464,0,7.21594811627416,0,0,0,0,0,89.3984522816312,0,0,0,0,0,0,0,40.8606315813778,0,0,0.267601316326264,319.25854058734,0,0,0,27.491113850463,1.18742923495128,0,637.883843753873,150.746195107154,0,0
"GEL-2871942-11",677.381374028728,16548.3650745813,463.467922204753,0,1501.93333675276,286.510429588549,89.7646342000374,0,0,15.9404468169871,0,0,0,22.7039838347256,0,0,0,0,14665.172560196,185.807428858655,15.2987422741094,0,0,0,0,518.05768611144,0,0,0,0,0,954.297289370996,0,0,0,0,410.222628389576,0,0,0,0,0,0,0,0,0,4036.69439551689,326.616036413509,0,0,0,0,0,159.687178061353,0,0,261.828880696497,0,0,0,0,0,0,0,820.306997020129,0,0,0,203.375646154553,385.945777175063,0,0,0,0,0,2351.10440505623,0,1611.12612431135,0
"GEL-2871974-11",560.114685445334,1817.69983316071,368.897383023111,0,831.364226608793,8.16696674513048,35.9273097767952,0,17.3304239921874,0,0,0,32.3947555178104,122.595650808346,0,0,0,0,3819.35646602316,286.855388114977,132.304741998294,0,0,113.597280341399,596.645036651736,331.400155029049,0,149.150138194506,0,0,0,151.027163965107,0,0,0,280.917348793795,419.395335072104,0,120.6031973099,0,134.83967178674,0,0,410.166144132663,95.51536060784,1370.31745404251,0,580.715859392467,0,0,0,0,215.552583099662,94.2207276164165,0,0,40.6198784870214,0,0,0,0,0,0,0,0,18.9985795158864,0,0,0,0,0,135.296203192048,0,38.6548855389985,0,0,0,0,0
"GEL-2872003-11",120.408930733704,4.34336489584349,0,0,462.027578775827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8279108865689,0,0,76.0638584369431,0,0,9.81556548511314,0,9.39584903056412,0,0,2.88741991061944,0,37.5869083281972,10.5780639733636,0,0,0,0,0,0,1349.32556471353,19.360100235088,0,0,92.3396250617019,0,0,0,0,0,0,0,5.79419277226471,0,0,0,0,0,0,0,0,0,51.0963924709684,4.43730750387229,0,0,0,10.054337854955,0,0,0,0,0
"GEL-2872038-11",201.131479128863,40.1021566545615,0,0,198.584888834204,0,0,0,0,19.2953761054945,0,0,6.31321633438694,0,30.0020169803426,7.75325437376007,14.7000642814947,0,0,0,2.53945670142231,0,0,0,138.719142871385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.544370923907,0,46.0187340946962,0,0,0,0,0,0,0,91.1306658106813,0,0,0,0,0,0,0,0,0,0,20.1142950715466,80.5870522935008,0,0,0,0,0,0,387.357632851414,0,0,0
